article_id,slug,title,status,live_url,old_wp_category,primary_topic,secondary_topics,locations,confidence,reason,decision,notes
751,45679-understanding-water-heater-lifespans-key-insights-for-arlington-heights-residents,Understanding Water Heater Lifespans: Key Insights for Arlington Heights Residents,published,https://jblantonplumbing.com/knowledge-hub/45679-understanding-water-heater-lifespans-key-insights-for-arlington-heights-residents,residential water heater,Water Heaters,,Arlington Heights,High,"Old WP category 'residential water heater'. Location: Arlington Heights (title, High)",approve,
750,45679-avoid-winter-drain-troubles-the-northbrook-guide-to-drain-cleaning-benefits,Avoid Winter Drain Troubles: The Northbrook Guide to Drain Cleaning Benefits,published,https://jblantonplumbing.com/knowledge-hub/45679-avoid-winter-drain-troubles-the-northbrook-guide-to-drain-cleaning-benefits,Uncategorized,Drains,,Northbrook,Medium,"Title/slug mentions 'drain' ×4. Location: Northbrook (title, High)",approve,
749,45679-case-study-solving-a-catch-basin-clogged-drain-issue-in-a-naperville-neighborhood,Case Study: Solving a Catch Basin Clogged Drain Issue in a Naperville Neighborhood,published,https://jblantonplumbing.com/knowledge-hub/45679-case-study-solving-a-catch-basin-clogged-drain-issue-in-a-naperville-neighborhood,Uncategorized,Drains,,Naperville,Medium,"Title/slug mentions 'drain' ×2. Location: Naperville (title, High)",approve,
748,45678-finding-the-right-expert-for-burst-pipe-repairs-in-mchenry-a-step-by-step-guide,Finding the Right Expert for Burst Pipe Repairs in McHenry: A Step-by-Step Guide,published,https://jblantonplumbing.com/knowledge-hub/45678-finding-the-right-expert-for-burst-pipe-repairs-in-mchenry-a-step-by-step-guide,burst pipe repair,Emergency,,McHenry,High,"Old WP category 'burst pipe repair'. Location: McHenry (title, High)",approve,
747,45678-5-reasons-hydro-jetting-is-a-winter-must-have-for-north-and-northwest-side-chicago-homes,5 Reasons Hydro Jetting is a Winter Must-Have for North and Northwest Side Chicago Homes,published,https://jblantonplumbing.com/knowledge-hub/45678-5-reasons-hydro-jetting-is-a-winter-must-have-for-north-and-northwest-side-chicago-homes,hydro jetting,Drains,Sewers,Chicagoland,Low,"Old WP category 'hydro jetting'. Locations: Chicagoland (title ('Chicago' → region), High); Evanston (body only, Low)",approve,Removed weak location(s): Evanston (body-only or ambiguous) — Marketing decision 2026-09-24
746,45678-case-study-water-heater-maintenance-saves-an-evanston-family-from-winter-woes,Case Study: Water Heater Maintenance Saves an Evanston Family from Winter Woes,published,https://jblantonplumbing.com/knowledge-hub/45678-case-study-water-heater-maintenance-saves-an-evanston-family-from-winter-woes,water heater maintenance,Water Heaters,,Evanston,High,"Old WP category 'water heater maintenance'. Location: Evanston (title, High)",approve,
745,45677-winter-effects-on-hinsdale-water-heaters-when-to-consider-hot-water-heater-repair,Winter Effects on Hinsdale Water Heaters: When to Consider Hot Water Heater Repair,published,https://jblantonplumbing.com/knowledge-hub/45677-winter-effects-on-hinsdale-water-heaters-when-to-consider-hot-water-heater-repair,water heater repair,Water Heaters,,Hinsdale,High,"Old WP category 'water heater repair'. Location: Hinsdale (title, High)",approve,
744,45677-elgin-businesses-go-green-the-role-of-commercial-water-heaters-in-reducing-carbon-footprints,Elgin Businesses Go Green: The Role of Commercial Water Heaters in Reducing Carbon Footprints,published,https://jblantonplumbing.com/knowledge-hub/45677-elgin-businesses-go-green-the-role-of-commercial-water-heaters-in-reducing-carbon-footprints,commercial water heater,Commercial,Water Heaters,Elgin,High,"Old WP category 'commercial water heater'. Location: Elgin (title, High)",approve,
743,45677-the-role-of-sewer-camera-inspections-in-protecting-algonquin-homes-from-root-blocked-sewer-lines,The Role of Sewer Camera Inspections in Protecting Algonquin Homes from Root-Blocked Sewer Lines,published,https://jblantonplumbing.com/knowledge-hub/45677-the-role-of-sewer-camera-inspections-in-protecting-algonquin-homes-from-root-blocked-sewer-lines,sewer camera inspection,Sewers,,Algonquin,High,"Old WP category 'sewer camera inspection'. Location: Algonquin (title, High)",approve,
742,45674-winterizing-your-tankless-water-heater-in-arlington-heights-the-importance-of-flushing,Winterizing Your Tankless Water Heater in Arlington Heights: The Importance of Flushing,published,https://jblantonplumbing.com/knowledge-hub/45674-winterizing-your-tankless-water-heater-in-arlington-heights-the-importance-of-flushing,water heater maintenance,Water Heaters,,Arlington Heights,High,"Old WP category 'water heater maintenance'. Location: Arlington Heights (title, High)",approve,
741,45674-winter-plumbing-care-in-northbrook-top-5-reasons-to-schedule-a-sewer-camera-inspection,Winter Plumbing Care in Northbrook: Top 5 Reasons to Schedule a Sewer Camera Inspection,published,https://jblantonplumbing.com/knowledge-hub/45674-winter-plumbing-care-in-northbrook-top-5-reasons-to-schedule-a-sewer-camera-inspection,sewer camera inspection,Sewers,,Northbrook,High,"Old WP category 'sewer camera inspection'. Location: Northbrook (title, High)",approve,
740,45674-why-naperville-residents-should-prioritize-toilet-repairs-top-5-reasons,Why Naperville Residents Should Prioritize Toilet Repairs: Top 5 Reasons,published,https://jblantonplumbing.com/knowledge-hub/45674-why-naperville-residents-should-prioritize-toilet-repairs-top-5-reasons,Uncategorized,Plumbing Tips,,Naperville,Medium,"Title/slug mentions 'toilet' ×2. Location: Naperville (title, High)",approve,
739,45673-energy-savings-in-mchenry-the-impact-of-instant-heater-water-upgrades,Energy Savings in McHenry: The Impact of Instant Heater Water Upgrades,published,https://jblantonplumbing.com/knowledge-hub/45673-energy-savings-in-mchenry-the-impact-of-instant-heater-water-upgrades,residential water heater,Water Heaters,,McHenry,High,"Old WP category 'residential water heater'. Location: McHenry (title, High)",approve,
738,45673-preparing-your-chicago-bathroom-steps-for-a-smooth-professional-toilet-repair-visit,Preparing Your Chicago Bathroom: Steps for a Smooth Professional Toilet Repair Visit,published,https://jblantonplumbing.com/knowledge-hub/45673-preparing-your-chicago-bathroom-steps-for-a-smooth-professional-toilet-repair-visit,Uncategorized,Plumbing Tips,,Chicagoland,Medium,"Title/slug mentions 'toilet' ×2. Location: Chicagoland (title ('Chicago' → region), High)",approve,
737,45673-how-evanston-winters-can-cause-long-term-plumbing-issues-understanding-frozen-pipe-repair,How Evanston Winters Can Cause Long-Term Plumbing Issues: Understanding Frozen Pipe Repair,published,https://jblantonplumbing.com/knowledge-hub/45673-how-evanston-winters-can-cause-long-term-plumbing-issues-understanding-frozen-pipe-repair,burst pipe repair,Emergency,,Evanston,High,"Old WP category 'burst pipe repair'. Location: Evanston (title, High)",approve,
736,45672-a-hinsdale-success-story-preventing-a-water-heater-breakdown-with-timely-repairs,A Hinsdale Success Story: Preventing a Water Heater Breakdown with Timely Repairs,published,https://jblantonplumbing.com/knowledge-hub/45672-a-hinsdale-success-story-preventing-a-water-heater-breakdown-with-timely-repairs,water heater repair,Water Heaters,,Hinsdale,High,"Old WP category 'water heater repair'. Location: Hinsdale (title, High)",approve,
735,45672-the-connection-between-leak-repairs-and-plumbing-health-in-elgin-illinois,"The Connection Between Leak Repairs and Plumbing Health in Elgin, Illinois",published,https://jblantonplumbing.com/knowledge-hub/45672-the-connection-between-leak-repairs-and-plumbing-health-in-elgin-illinois,Uncategorized,Plumbing Tips,,Elgin,Medium,"Title/slug mentions 'leak' ×2. Location: Elgin (title, High)",approve,
734,45672-holiday-aftermath-why-clearing-sewer-drain-clogs-in-algonquin-is-essential,Holiday Aftermath: Why Clearing Sewer Drain Clogs in Algonquin is Essential,published,https://jblantonplumbing.com/knowledge-hub/45672-holiday-aftermath-why-clearing-sewer-drain-clogs-in-algonquin-is-essential,Uncategorized,Drains,Sewers,Algonquin,Medium,"Title/slug mentions 'drain' ×2. Location: Algonquin (title, High)",approve,
733,45671-seasonal-strains-on-commercial-water-heaters-insights-for-arlington-heights-businesses,Seasonal Strains on Commercial Water Heaters: Insights for Arlington Heights Businesses,published,https://jblantonplumbing.com/knowledge-hub/45671-seasonal-strains-on-commercial-water-heaters-insights-for-arlington-heights-businesses,commercial water heater,Commercial,Water Heaters,Arlington Heights,High,"Old WP category 'commercial water heater'. Location: Arlington Heights (title, High)",approve,
732,45671-how-northbrook-homes-benefit-environmentally-from-replacing-old-water-heaters,How Northbrook Homes Benefit Environmentally from Replacing Old Water Heaters,published,https://jblantonplumbing.com/knowledge-hub/45671-how-northbrook-homes-benefit-environmentally-from-replacing-old-water-heaters,water heater installation,Water Heaters,,Northbrook,High,"Old WP category 'water heater installation'. Location: Northbrook (title, High)",approve,
731,45671-how-a-naperville-familys-kitchen-sink-drain-problem-was-solved-by-j-blanton-plumbing,How a Naperville Family's Kitchen Sink Drain Problem Was Solved By J Blanton Plumbing,published,https://jblantonplumbing.com/knowledge-hub/45671-how-a-naperville-familys-kitchen-sink-drain-problem-was-solved-by-j-blanton-plumbing,kitchen sink drain,Drains,,Naperville,High,"Old WP category 'kitchen sink drain'. Location: Naperville (title, High)",approve,
730,45670-breaking-down-tankless-water-heater-costs-for-mchenry-homeowners,Breaking Down Tankless Water Heater Costs for McHenry Homeowners,published,https://jblantonplumbing.com/knowledge-hub/45670-breaking-down-tankless-water-heater-costs-for-mchenry-homeowners,tankless water heater,Water Heaters,,McHenry,High,"Old WP category 'tankless water heater'. Location: McHenry (title, High)",approve,
729,45670-top-5-warning-signs-your-kitchen-sink-drain-needs-a-pro-on-the-north-side-of-chicago,Top 5 Warning Signs Your Kitchen Sink Drain Needs a Pro on the North Side of Chicago,published,https://jblantonplumbing.com/knowledge-hub/45670-top-5-warning-signs-your-kitchen-sink-drain-needs-a-pro-on-the-north-side-of-chicago,kitchen sink drain,Drains,,Chicagoland,High,"Old WP category 'kitchen sink drain'. Location: Chicagoland (title ('Chicago' → region), High)",approve,
728,45670-prepare-your-water-heater-for-evanstons-chilly-winters-with-this-checklist,Prepare Your Water Heater for Evanston's Chilly Winters with This Checklist,published,https://jblantonplumbing.com/knowledge-hub/45670-prepare-your-water-heater-for-evanstons-chilly-winters-with-this-checklist,water heater maintenance,Water Heaters,,Evanston,High,"Old WP category 'water heater maintenance'. Location: Evanston (title, High)",approve,
727,45667-hard-water-in-hinsdale-its-effects-on-on-demand-water-heaters-and-solutions,Hard Water in Hinsdale: Its Effects on On Demand Water Heaters and Solutions,published,https://jblantonplumbing.com/knowledge-hub/45667-hard-water-in-hinsdale-its-effects-on-on-demand-water-heaters-and-solutions,residential water heater,Water Heaters,,Hinsdale,High,"Old WP category 'residential water heater'. Location: Hinsdale (title, High)",approve,
726,45667-5-smart-reasons-elgin-homeowners-schedule-sewer-line-cleanouts-before-winter-storms,5 Smart Reasons Elgin Homeowners Schedule Sewer Line Cleanouts Before Winter Storms,published,https://jblantonplumbing.com/knowledge-hub/45667-5-smart-reasons-elgin-homeowners-schedule-sewer-line-cleanouts-before-winter-storms,sewer maintenance,Sewers,,Elgin,High,"Old WP category 'sewer maintenance'. Location: Elgin (title, High)",approve,
725,45667-why-algonquin-homeowners-rely-on-camera-drain-inspections-for-accurate-diagnoses,Why Algonquin Homeowners Rely on Camera Drain Inspections for Accurate Diagnoses,published,https://jblantonplumbing.com/knowledge-hub/45667-why-algonquin-homeowners-rely-on-camera-drain-inspections-for-accurate-diagnoses,Uncategorized,Drains,,Algonquin,Medium,"Title/slug mentions 'drain' ×2. Location: Algonquin (title, High)",approve,
724,45666-historic-homes-modern-solutions-unclogging-a-drain-in-arlington-heights,"Historic Homes, Modern Solutions: Unclogging a Drain in Arlington Heights",published,https://jblantonplumbing.com/knowledge-hub/45666-historic-homes-modern-solutions-unclogging-a-drain-in-arlington-heights,Uncategorized,Drains,,Arlington Heights,Medium,"Title/slug mentions 'drain' ×2. Location: Arlington Heights (title, High)",approve,
723,45666-troubleshooting-garbage-disposals-when-northbrook-residents-should-repair-or-replace,Troubleshooting Garbage Disposals: When Northbrook Residents Should Repair or Replace,published,https://jblantonplumbing.com/knowledge-hub/45666-troubleshooting-garbage-disposals-when-northbrook-residents-should-repair-or-replace,Uncategorized,Plumbing Tips,,Northbrook,Medium,"Title/slug mentions 'garbage disposals' ×2. Location: Northbrook (title, High)",approve,
722,45666-winter-plumbing-repairs-how-napervilles-cold-seasons-impact-your-homes-plumbing-needs,Winter Plumbing Repairs: How Naperville’s Cold Seasons Impact Your Home’s Plumbing Needs,published,https://jblantonplumbing.com/knowledge-hub/45666-winter-plumbing-repairs-how-napervilles-cold-seasons-impact-your-homes-plumbing-needs,Uncategorized,Plumbing Tips,,Naperville,Low,"Body mentions 'pipes' ×6 (first 500 words; 11 topic words in all). Locations: Naperville (title, High); Chicagoland (body only, Low)",approve,Removed weak location(s): Chicagoland (body-only or ambiguous) — Marketing decision 2026-09-24
721,45665-step-by-step-guide-to-hot-water-heater-installation-in-mchenry-homes,Step-by-Step Guide to Hot Water Heater Installation in McHenry Homes,published,https://jblantonplumbing.com/knowledge-hub/45665-step-by-step-guide-to-hot-water-heater-installation-in-mchenry-homes,water heater installation,Water Heaters,,McHenry,High,"Old WP category 'water heater installation'. Location: McHenry (title, High)",approve,
